Time,Slider Position (mm),Slider Position (%),Stiffness (Nm/rad),Joint Angle (deg),Joint Angle Velocity (deg/s),Vertical Acceleration,Desired Position [mm],Motor Encoder (cts),Motor Current,inSwing
2.907773017883301,7.32,12.85,236.73399999999998,-8.8330078125,-0.03662109375,-4.92677010682304,0,92115,0.025567004853556192,False
2.914806842803955,7.32,12.85,236.73399999999998,-8.89892578125,-0.0439453125,-4.9403850378315814,0,92117,-0.010921913021170411,False
2.9219229221343994,7.32,12.85,236.73399999999998,-8.94287109375,-0.05126953125,-4.935164383246753,0,92118,-0.04148842163355823,False
2.9290173053741455,7.32,12.85,236.73399999999998,-8.94287109375,-0.0439453125,-4.948979432907104,0,92118,-0.02113940668165315,False
2.9361510276794434,7.32,12.85,236.73399999999998,-8.96484375,-0.03662109375,-4.943503785448609,0,92118,-0.016758303856866077,False
2.9432191848754883,7.32,12.85,236.73399999999998,-9.052734375,-0.02197265625,-4.95739819351133,0,92118,-0.02650049680148757,False
2.950328826904297,7.32,12.85,236.73399999999998,-9.07470703125,-0.03662109375,-4.951873263063293,0,92118,-0.019489915709954852,False
2.95743465423584,7.32,12.85,236.73399999999998,-9.140625,-0.0439453125,-4.964589850332717,0,92118,-0.00993060806272328,False
2.9645512104034424,7.32,12.85,236.73399999999998,-9.16259765625,-0.05859375,-4.957192069104382,0,92118,-0.029008850198316963,False
2.9716174602508545,7.32,12.85,236.73399999999998,-9.1845703125,-0.03662109375,-4.969756706558039,0,92118,-0.032742461932667666,False
2.978710412979126,7.32,12.85,236.73399999999998,-9.228515625,-0.03662109375,-4.963057135874535,0,92118,-0.022670355799147945,False
2.985741138458252,7.32,12.85,236.73399999999998,-9.20654296875,-0.029296875,-4.976112655389504,0,92118,-0.01753836139411071,False
2.9927866458892822,7.32,12.85,236.73399999999998,-9.16259765625,-0.0146484375,-4.969123928652024,0,92118,-0.02689795596878366,False
2.99981427192688,7.32,12.85,236.73399999999998,-9.20654296875,0.00732421875,-4.981747319684708,0,92118,-0.031666907601529515,False
3.0069382190704346,7.32,12.85,236.73399999999998,-9.16259765625,0.00732421875,-4.9748536031625905,0,92118,-0.01613509532976788,False
3.0140037536621094,7.32,12.85,236.73399999999998,-9.140625,0.0146484375,-4.987049064152415,0,92118,-0.0261829561965891,False
3.021040916442871,7.32,12.85,236.73399999999998,-9.0966796875,0.00732421875,-4.980541645834654,0,92118,-0.007353644359808783,False
3.0281386375427246,7.32,12.85,236.73399999999998,-9.03076171875,0.03662109375,-4.993272345366072,0,92118,0.008227607382848697,False
3.0353074073791504,7.32,12.85,236.73399999999998,-8.89892578125,0.0439453125,-4.9864787675583955,0,92118,-0.03771849180744888,False
3.042372465133667,7.32,12.85,236.73399999999998,-8.89892578125,0.08056640625,-4.99788631153722,0,92118,-0.05514196048454965,False
3.0494625568389893,7.32,12.85,236.73399999999998,-8.76708984375,0.06591796875,-4.990388192362181,0,92118,-0.03408347036724542,False
3.0565617084503174,7.32,12.85,236.73399999999998,-8.6572265625,0.087890625,-5.0011843871334944,0,92118,-0.017366395559200772,False
3.0636401176452637,7.32,12.85,236.73399999999998,-8.63525390625,0.08056640625,-4.993114759254837,0,92118,-0.02681033499945349,False
3.070706605911255,7.32,12.85,236.73399999999998,-8.4814453125,0.087890625,-5.002856751416015,0,92118,-0.031622262487746425,False
3.0777978897094727,7.32,12.85,236.73399999999998,-8.3935546875,0.09521484375,-4.993745538147338,0,92118,-0.016112347508099818,False
3.084829092025757,7.32,12.85,236.73399999999998,-8.19580078125,0.087890625,-5.00258898237616,0,92118,-0.020184127437177443,False
3.091975212097168,7.32,12.85,236.73399999999998,-6.50390625,0.146484375,-4.993519288783897,0,92118,-0.022258802935783115,False
3.099031925201416,7.32,12.85,236.73399999999998,-7.66845703125,0.6591796875,-5.002218829684788,0,92118,-0.03529037923246769,False
3.1061713695526123,7.32,12.85,236.73399999999998,-7.31689453125,0.24169921875,-4.993342241428488,0,92118,-0.041930299002656844,False
3.113248825073242,7.32,12.85,236.73399999999998,-6.9873046875,0.29296875,-5.001823213358641,0,92119,-0.039326268942818196,False
3.1203932762145996,7.32,12.85,236.73399999999998,-5.185546875,-0.1611328125,-4.99244408033623,0,92123,-0.04997392568678435,False
3.1275649070739746,7.32,12.85,236.73399999999998,-6.1962890625,0.82763671875,-5.002462858112966,0,92127,-0.03743746327926243,False
3.134655475616455,7.32,12.85,236.73399999999998,-5.82275390625,0.37353515625,-4.9961908612504216,0,92127,-0.02506257847064859,False
3.1416573524475098,7.32,12.85,236.73399999999998,-3.97705078125,0.38818359375,-5.008599455350987,0,92127,-0.018757259726097843,False
3.1487176418304443,7.32,12.85,236.73399999999998,-4.98779296875,0.40283203125,-5.003131817543343,0,92127,-0.009557301193223754,False
3.1558279991149902,7.32,12.85,236.73399999999998,-4.63623046875,0.40283203125,-5.015010766506195,0,92125,0.0011175499789202441,False
3.1629011631011963,7.32,12.85,236.73399999999998,-4.3505859375,0.3955078125,-5.008889224855895,0,92119,0.006556658320693048,False
