Time,Slider Position (mm),Slider Position (%),Stiffness (Nm/rad),Joint Angle (deg),Joint Angle Velocity (deg/s),Vertical Acceleration,Desired Position [mm],Motor Encoder (cts),Motor Current,inSwing
0.013260602951049805,7.29,12.79,236.47299999999998,0.6591796875,0.0,-2.446275546264648,0,91667,0.01796171449605366,False
0.02461719512939453,7.29,12.79,236.47299999999998,3.40576171875,-0.5126953125,-3.914040874023437,0,91667,0.027113665148346004,False
0.03533935546875,7.29,12.79,236.47299999999998,2.04345703125,0.40283203125,-4.889757857259114,0,91667,-0.022108326569954886,False
0.046135663986206055,7.29,12.79,236.47299999999998,2.04345703125,-0.05126953125,-4.202507971191406,0,91667,-0.06514989852128687,False
0.054411888122558594,7.29,12.79,236.47299999999998,2.08740234375,0.46142578125,-4.895543844604492,0,91667,-0.05714448398998001,False
0.06297039985656738,7.29,12.79,236.47299999999998,2.0654296875,-0.439453125,-4.34920032687717,0,91667,-0.04707828338717543,False
0.07142949104309082,7.29,12.79,236.47299999999998,2.13134765625,0.00732421875,-4.881777185058594,0,91667,-0.047936536165681554,False
0.07993531227111816,7.29,12.79,236.47299999999998,2.197265625,0.029296875,-4.440808770197088,0,91667,-0.030412123302376064,False
0.08830904960632324,7.29,12.79,236.47299999999998,2.1533203125,0.03662109375,-4.8765897481282545,0,91667,-0.009508512630371942,False
0.09685611724853516,7.29,12.79,236.47299999999998,2.2412109375,0.029296875,-4.491890653170072,0,91667,-0.004844829172013719,False
0.10525131225585938,7.29,12.79,236.47299999999998,2.28515625,0.03662109375,-4.866385888671874,0,91667,-0.014443040092296452,False
0.11359333992004395,7.29,12.79,236.47299999999998,2.2412109375,0.029296875,-4.545312045084635,0,91667,-0.01933357282579585,False
0.12193751335144043,7.29,12.79,236.47299999999998,2.28515625,0.029296875,-4.870704002380371,0,91667,0.014098005277007974,False
0.13025236129760742,7.29,12.79,236.47299999999998,2.373046875,0.0146484375,-4.58207947136374,0,91667,0.037119483302498424,False
0.13854432106018066,7.29,12.79,236.47299999999998,2.4169921875,0.029296875,-4.878717927381727,0,91667,0.012926083249355241,False
0.1469285488128662,7.29,12.79,236.47299999999998,2.4609375,0.05859375,-4.6253455861944905,0,91667,-0.005388307952872302,False
0.1538393497467041,7.29,12.79,236.47299999999998,2.52685546875,0.05859375,-4.877826752319336,0,91667,-0.008732718197052887,False
0.16076445579528809,7.29,12.79,236.47299999999998,2.48291015625,0.05126953125,-4.641786971028647,0,91667,-0.004449542164661552,False
0.16778326034545898,7.29,12.79,236.47299999999998,2.52685546875,0.02197265625,-4.874921062122692,0,91667,0.0037200831938576286,False
0.17478370666503906,7.29,12.79,236.47299999999998,2.5927734375,0.02197265625,-4.665778557022757,0,91666,-0.010078999269195461,False
0.1818680763244629,7.29,12.79,236.47299999999998,2.548828125,0.02197265625,-4.876190714518229,0,91666,-0.02908445929449572,False
0.18881702423095703,7.29,12.79,236.47299999999998,2.65869140625,0.02197265625,-4.68957067578125,0,91666,-0.038768224856735235,False
0.19579672813415527,7.29,12.79,236.47299999999998,2.57080078125,0.0439453125,-4.89218275381235,0,91666,-0.04968958802298522,False
0.2027120590209961,7.29,12.79,236.47299999999998,2.6806640625,-0.00732421875,-4.717020641185619,0,91666,-0.0432798241686582,False
0.2097153663635254,7.29,12.79,236.47299999999998,2.63671875,0.0439453125,-4.902127899169922,0,91666,-0.034026648194277864,False
0.2166905403137207,7.29,12.79,236.47299999999998,2.65869140625,-0.00732421875,-4.736226235856681,0,91665,-0.03529915771203189,False
0.22369933128356934,7.29,12.79,236.47299999999998,2.65869140625,0.029296875,-4.905559588216146,0,91665,-0.02996029553070023,False
0.23074626922607422,7.29,12.79,236.47299999999998,2.65869140625,-0.00732421875,-4.744226438067036,0,91665,-0.021252771212617188,False
0.23769426345825195,7.29,12.79,236.47299999999998,2.74658203125,0.00732421875,-4.900631523132324,0,91665,-0.022803304135813475,False
0.24483895301818848,7.29,12.79,236.47299999999998,2.70263671875,0.029296875,-4.745235138864229,0,91665,-0.035567816451163414,False
0.25193238258361816,7.29,12.79,236.47299999999998,2.70263671875,0.0146484375,-4.886776841466567,0,91665,-0.036084422160868046,False
0.25890254974365234,7.29,12.79,236.47299999999998,2.65869140625,0.0146484375,-4.73422595703125,0,91665,-0.04832212224801913,False
